sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_melobosis;(Capronnier, 1874);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_poltys;(Prittwitz, 1865);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_innocentia;(C. Felder & R. Felder, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_pharnabazos;(Bryk, 1953);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_phares;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Praepedaliodes;Praepedaliodes_phanias;(Hewitson, 1862);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Nhambikuara;Nhambikuara_cerradensis;NA;;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetina;Taygetina_kerea;(A. Butler, 1869);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_laches;Fabricius, 1793;;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_rufomarginata;Staudinger, 1888;;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_virgilia;(Cramer, 1776);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_affinis;(A. Butler, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_angularis;(A. Butler, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_patricia;(Hayward, 1957);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_mimula;(Hayward, 1954);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_ochracea;(A. Butler, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_pacta;(Weymer, 1911);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_renata;(Stoll, 1780);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_straminea;(A. Butler, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_yphthima;(C. Felder & R. Felder, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Fountainea;Fountainea_glycerium;(E. Doubleday, [1849]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Fountainea;Fountainea_halice;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Fountainea;Fountainea_ryphea;(Cramer, 1775);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Siderone;Siderone_galanthis;(Cramer, 1775);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Zaretis;Zaretis_strigosus;(Gmelin, [1790]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(H�bner, [1814]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_amphinome;(Linnaeus, 1767);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_chloe;(Stoll, 1787);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_epinome;(C. Felder & R. Felder, 1867);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_feronia;(Linnaeus, 1758);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_februa;(H�bner, [1823]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Callicore;Callicore_astarte;(Cramer, 1779);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Callicore;Callicore_sorana;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Paulogramma;Paulogramma_pygas;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Catonephele;Catonephele_acontius;(Linnaeus, 1771);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Catonephele;Catonephele_numilia;(Cramer, 1775);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Myscelia;Myscelia_orsis;(Drury, 1782);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_cuvierii;(Godart, 1819);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_tatila;(Herrich-Sch�ffer, [1855]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Nica;Nica_flavilla;(Godart, [1824]);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Temenis;Temenis_laothoe;(Cramer, 1777);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Nymphalinae;Coeini;Colobura;Colobura_dirce;(Linnaeus, 1758);;;;;;;
bor1098;Insecta;Lepidoptera;Nymphalidae;Nymphalinae;Coeini;Smyrna;Smyrna_blomfildia;(Fabricius, 1781);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Morphini;Antirrhea;Antirrhea_archaea;H�bner, [1822];;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Morphini;Morpho;Morpho_anaxibia;(Esper, [1801]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Morphini;Morpho;Morpho_helenor;(Cramer, 1776);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Morphini;Morpho;Morpho_menelaus;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Blepolenis;Blepolenis_batea;(H�bner, [1821]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Brassolis;Brassolis_sophorae;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Caligo;Caligo_arisbe;H�bner, [1822];;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Caligo;Caligo_illioneus;(Cramer, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Catoblepia;Catoblepia_amphirhoe;(H�bner, [1825]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Catoblepia;Catoblepia_berecynthia;(Cramer, 1777);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dasyophthalma;Dasyophthalma_rusina;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Eryphanis;Eryphanis_reevesii;(E. Doubleday, [1849]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Narope;Narope_cyllastros;E. Doubleday, [1849];;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Narope;Narope_cyllarus;Westwood, 1851;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Opoptera;Opoptera_syme;(H�bner, [1821]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Opsiphanes;Opsiphanes_cassiae;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Opsiphanes;Opsiphanes_invirae;(H�bner, [1808]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Opsiphanes;Opsiphanes_quiteria;(Stoll, 1780);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Haeterini;Pierella;Pierella_nereis;(Drury, 1782);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Capronnieria;Capronnieria_galesus;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Carminda;Carminda_paeon;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Carminda;Carminda_griseldis;(Weymer, 1911);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Cissia;Cissia_terrestris;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Eteona;Eteona_tisiphone;(Boisduval, 1836);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Euptychoides;Euptychoides_castrensis;(Schaus, 1902);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Forsterinaria;Forsterinaria_necys;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Forsterinaria;Forsterinaria_pronophila;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Forsterinaria;Forsterinaria_quantius;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Godartiana;Godartiana_muscosa;(A. Butler, 1870);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Hermeuptychia;Hermeuptychia_hermes;(Fabricius, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Moneuptychia;Moneuptychia_itapeva;A.V.L. Freitas, 2007;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Moneuptychia;Moneuptychia_soter;(A. Butler, 1877);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Moneuptychia;Moneuptychia_wahlbergi;A.V.L. Freitas, E. Barbosa, R. Siewert & O.H.H. Mielke, 2015;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_poltys;(Prittwitz, 1865);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_innocentia;(C. Felder & R. Felder, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pseudodebis;Pseudodebis_celia;(Cramer, 1779);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_acuta;Weymer, 1910;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_drogoni;(Siewert, Zacca, Dias & Freitas, 2013);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_laches;Fabricius, 1793;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_rufomarginata;Staudinger, 1888;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_virgilia;(Cramer, 1776);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_affinis;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_angularis;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_celmis;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_ochracea;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_pacta;(Weymer, 1911);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_patricia;(Hayward, 1957);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_renata;(Stoll, 1780);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_straminea;(A. Butler, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_yphthima;(C. Felder & R. Felder, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Zischkaia;Zischkaia_pacarus;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Fountainea;Fountainea_ryphea;(Cramer, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_acidalia;(H�bner, [1819]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(H�bner, [1825]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(H�bner, [1825]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Siderone;Siderone_galanthis;(Cramer, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Zaretis;Zaretis_strigosus;(Gmelin, [1790]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_amphimachus;(Fabricius, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_chalciope;(H�bner, [1823]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophon;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Archaeoprepona;Archaeoprepona_demophoon;(H�bner, [1814]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Prepona;Prepona_deiphile;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Prepona;Prepona_laertes;(H�bner, [1811]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Preponini;Prepona;Prepona_pylene;Hewitson, [1854];;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Biblidini;Biblis;Biblis_hyperia;(Cramer, 1779);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Ectima;Ectima_thecla;(Fabricius, 1796);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_amphinome;(Linnaeus, 1767);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_chloe;(Stoll, 1787);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_epinome;(C. Felder & R. Felder, 1867);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_februa;(H�bner, [1823]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_feronia;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_fornax;(H�bner, [1823]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_iphthime;(H. Bates, 1864);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Ageroniini;Hamadryas;Hamadryas_laodamia;(Cramer, 1777);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Callicore;Callicore_astarte;(Cramer, 1779);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Callicore;Callicore_sorana;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_candrena;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_clymena;(Cramer, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Diaethria;Diaethria_eluina;(Hewitson, [1855]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Callicorini;Paulogramma;Paulogramma_pygas;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Catonephele;Catonephele_sabrina;(Hewitson, 1852);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Catonephele;Catonephele_numilia;(Cramer, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Cybdelis;Cybdelis_phaesyla;(H�bner, [1831]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Catonephelini;Myscelia;Myscelia_orsis;(Drury, 1782);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_bechina;(Hewitson, 1852);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_cuvierii;(Godart, 1819);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_eburnea;Fruhstorfer, 1907;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_margarita;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;New tribe;Eunica;Eunica_tatila;(Herrich-Sch�ffer, [1855]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Epiphile;Epiphile_hubneri;Hewitson, 1861;;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Epiphile;Epiphile_orea;(H�bner, [1823]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Nica;Nica_flavilla;(Godart, [1824]);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Biblidinae;Epiphilini;Temenis;Temenis_laothoe;(Cramer, 1777);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Nymphalinae;Coeini;Colobura;Colobura_dirce;(Linnaeus, 1758);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Nymphalinae;Coeini;Historis;Historis_odius;(Fabricius, 1775);;;;;;;
bor1099;Insecta;Lepidoptera;Nymphalidae;Nymphalinae;Coeini;Smyrna;Smyrna_blomfildia;(Fabricius, 1781);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Capronnieria;Capronnieria_galesus;(Godart, [1824]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_patricia;(Hayward, 1957);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Morphini;Morpho;Morpho_helenor;(Cramer, 1776);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Blepolenis;Blepolenis_batea;(H�bner, [1821]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Brassolis;Brassolis_sophorae;(Linnaeus, 1758);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Caligo;Caligo_beltrao;(Illiger, 1801);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Caligo;Caligo_illioneus;(Cramer, 1775);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Catoblepia;Catoblepia_berecynthia;(Cramer, 1777);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Dynastor;Dynastor_darius;(Fabricius, 1775);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Eryphanis;Eryphanis_reevesii;(E. Doubleday, [1849]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Brassolini;Opsiphanes;Opsiphanes_invirae;(H�bner, [1808]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Erichthodes;Erichthodes_julia;(Weymer, 1911)�;;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Erichthodes;Erichthodes_narapa;(Schaus, 1902);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Euptychoides;Euptychoides_castrensis;(Schaus, 1902);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Hermeuptychia;Hermeuptychia_hermes;(Fabricius, 1775);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Moneuptychia;Moneuptychia_soter;(A. Butler, 1877);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_poltys;(Prittwitz, 1865);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_innocentia;(C. Felder & R. Felder, 1867);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pharneuptychia;Pharneuptychia_pharella;(Butler, 1866) ;;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Stegosatyrus;Stegosatyrus_ocelloides;(Schaus, 1902);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_laches;Fabricius, 1793;;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Taygetis;Taygetis_virgilia;(Cramer, 1776);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_affinis;(A. Butler, 1867);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_celmis;(Godart, [1824]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_ochracea;(A. Butler, 1867);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_renata;(Stoll, 1780);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Yphthimoides;Yphthimoides_yphthima;(C. Felder & R. Felder, 1867);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Nhambikuara;Nhambikuara_cerradensis;NA;;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Fountainea;Fountainea_ryphea;(Cramer, 1775);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Hypna;Hypna_clytemnestra;(Cramer, 1777);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_appias;(H�bner, [1825]);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_arginussa;(Geyer, 1832);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_moruus;(Fabricius, 1775);;;;;;;
bor1100;Insecta;Lepidoptera;Nymphalidae;Charaxinae;Anaeini;Memphis;Memphis_otrere;(H�bner, [1825]);;;;;;;
